,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_hours,delay_minutes,delay
15373,544605,304392,connect,ended,-7.0,528643.0,120.0,-1.0,53.0,early
15374,544697,405481,mobile,ended,1051.0,,,17.0,31.0,late
15375,544762,300505,connect,ended,-67.0,548050.0,90.0,-2.0,53.0,early
15376,544785,317513,mobile,ended,-8.0,,,-1.0,52.0,early
15377,545074,327806,mobile,ended,59.0,,,0.0,59.0,late
15378,545103,389167,mobile,ended,7.0,,,0.0,7.0,late
15380,545130,401262,mobile,ended,18.0,,,0.0,18.0,late
15381,545144,354712,mobile,ended,28.0,,,0.0,28.0,late
15382,545170,380478,mobile,ended,878.0,,,14.0,38.0,late
15383,545368,401661,mobile,ended,-62.0,,,-2.0,58.0,early
15384,545372,202057,mobile,ended,-431.0,,,-8.0,49.0,early
15385,545399,409104,mobile,ended,7.0,,,0.0,7.0,late
15386,545465,310518,mobile,ended,-51.0,,,-1.0,9.0,early
15387,545467,383949,mobile,ended,50.0,,,0.0,50.0,late
15388,545486,336522,mobile,ended,6.0,545384.0,420.0,0.0,6.0,late
15389,545555,397205,mobile,ended,,,,,,on time
15390,545573,367426,mobile,ended,13.0,,,0.0,13.0,late
15391,545585,394656,connect,ended,34.0,,,0.0,34.0,late
15392,545638,411250,mobile,ended,-128.0,,,-3.0,52.0,early
15393,545714,375126,connect,ended,3.0,,,0.0,3.0,late
15394,545731,409227,mobile,ended,-12.0,545485.0,300.0,-1.0,48.0,early
15395,545756,291982,mobile,ended,87.0,,,1.0,27.0,late
15396,545846,388617,mobile,ended,191.0,,,3.0,11.0,late
15398,545887,403054,mobile,ended,14.0,,,0.0,14.0,late
15399,546212,411127,mobile,ended,,,,,,on time
15400,546288,342192,mobile,ended,-89.0,,,-2.0,31.0,early
15401,546367,324635,mobile,ended,-298.0,,,-5.0,2.0,early
15403,546434,323777,mobile,ended,-679.0,,,-12.0,41.0,early
15404,546492,347781,mobile,ended,175.0,,,2.0,55.0,late
15406,546605,194340,connect,ended,-308.0,,,-6.0,52.0,early
15407,546638,382920,mobile,ended,63.0,,,1.0,3.0,late
15408,546667,402083,connect,ended,272.0,,,4.0,32.0,late
15409,546747,241818,mobile,ended,-9.0,,,-1.0,51.0,early
15410,546864,352650,connect,ended,-78.0,,,-2.0,42.0,early
15411,546937,206938,mobile,ended,110.0,,,1.0,50.0,late
15412,546969,388795,mobile,ended,104.0,,,1.0,44.0,late
15413,547065,404791,mobile,ended,89.0,,,1.0,29.0,late
15414,547103,392656,mobile,ended,,542106.0,450.0,,,on time
15415,547180,296815,connect,ended,-185.0,,,-4.0,55.0,early
15416,547299,321676,mobile,ended,-156.0,549756.0,30.0,-3.0,24.0,early
15418,547499,344988,mobile,ended,-78.0,,,-2.0,42.0,early
15419,547527,270688,mobile,ended,-98.0,,,-2.0,22.0,early
15420,547592,225243,mobile,ended,-69.0,,,-2.0,51.0,early
15421,547594,407397,mobile,ended,-31.0,,,-1.0,29.0,early
15422,547623,411609,mobile,ended,,,,,,on time
15423,547658,361040,mobile,ended,-8.0,,,-1.0,52.0,early
15424,547806,382130,mobile,ended,25.0,,,0.0,25.0,late
15425,547818,402654,mobile,ended,,,,,,on time
15426,547873,392802,mobile,ended,56.0,,,0.0,56.0,late
15427,547874,384942,mobile,ended,,,,,,on time
15429,547949,262358,mobile,ended,29.0,,,0.0,29.0,late
15430,548018,363624,mobile,ended,179.0,,,2.0,59.0,late
15431,548019,381470,mobile,ended,43.0,,,0.0,43.0,late
15434,548245,386092,mobile,ended,209.0,,,3.0,29.0,late
15435,538062,368724,mobile,ended,72.0,,,1.0,12.0,late
15436,538150,197912,mobile,ended,-16.0,,,-1.0,44.0,early
15437,538196,337750,mobile,ended,1.0,,,0.0,1.0,late
15438,538198,369516,mobile,ended,-74.0,,,-2.0,46.0,early
15439,538261,192643,mobile,ended,1561.0,,,26.0,1.0,late
15440,538347,406811,mobile,ended,16.0,,,0.0,16.0,late
15441,538571,372757,mobile,ended,,,,,,on time
15442,538579,167938,mobile,ended,,,,,,on time
15443,538616,407074,mobile,ended,-133.0,,,-3.0,47.0,early
15445,538679,350502,connect,ended,-19.0,,,-1.0,41.0,early
15447,538836,340024,mobile,ended,199.0,,,3.0,19.0,late
15448,538970,381787,connect,ended,-130.0,,,-3.0,50.0,early
15449,538991,337986,mobile,ended,-14.0,,,-1.0,46.0,early
15450,549542,345778,mobile,ended,2.0,,,0.0,2.0,late
15451,549593,381787,connect,ended,-2.0,,,-1.0,58.0,early
15452,549606,412028,mobile,ended,567.0,,,9.0,27.0,late
15453,549701,395266,mobile,ended,-57.0,546447.0,150.0,-1.0,3.0,early
15454,549737,193909,mobile,ended,-987.0,,,-17.0,33.0,early
15455,549815,312434,mobile,ended,296.0,,,4.0,56.0,late
15456,549816,375166,mobile,ended,95.0,,,1.0,35.0,late
15459,550249,400952,mobile,ended,0.0,,,0.0,0.0,on time
15460,550387,358054,mobile,ended,28.0,,,0.0,28.0,late
15462,550477,408382,mobile,ended,-12.0,,,-1.0,48.0,early
15463,550644,376503,mobile,ended,-56.0,,,-1.0,4.0,early
15464,550663,407576,mobile,ended,67.0,,,1.0,7.0,late
15466,550809,226909,mobile,ended,65.0,,,1.0,5.0,late
15468,550957,337582,mobile,ended,93.0,,,1.0,33.0,late
15469,550968,385999,mobile,ended,0.0,,,0.0,0.0,on time
15472,551070,359800,mobile,ended,-40.0,548225.0,60.0,-1.0,20.0,early
15473,551082,227087,mobile,ended,29.0,,,0.0,29.0,late
15474,551129,285007,mobile,ended,-46.0,,,-1.0,14.0,early
15475,551420,377781,mobile,ended,-113.0,,,-2.0,7.0,early
15476,551432,285158,mobile,ended,76.0,,,1.0,16.0,late
15477,551504,330318,mobile,ended,3.0,,,0.0,3.0,late
15478,551626,308453,mobile,ended,-2.0,,,-1.0,58.0,early
15479,551629,381938,mobile,ended,317.0,,,5.0,17.0,late
15481,551721,402947,mobile,ended,-16.0,,,-1.0,44.0,early
15482,551724,228703,connect,ended,102.0,549401.0,30.0,1.0,42.0,late
15483,551737,410687,mobile,ended,-16.0,,,-1.0,44.0,early
15485,552196,278701,mobile,ended,13463.0,,,224.0,23.0,late
15486,552212,343339,mobile,ended,14.0,,,0.0,14.0,late
15487,552222,405564,mobile,ended,,,,,,on time
15488,552348,398172,mobile,ended,-69.0,,,-2.0,51.0,early
15489,552442,385642,mobile,ended,38.0,,,0.0,38.0,late
15490,552469,267735,mobile,ended,273.0,,,4.0,33.0,late
15492,552771,385131,connect,ended,-777.0,,,-13.0,3.0,early
15493,552984,372858,mobile,ended,367.0,,,6.0,7.0,late
15494,553027,363415,mobile,ended,13.0,,,0.0,13.0,late
15495,553043,412531,mobile,ended,-9.0,,,-1.0,51.0,early
15496,553053,203906,mobile,ended,-669.0,,,-12.0,51.0,early
15498,553113,409636,mobile,ended,116.0,,,1.0,56.0,late
15501,553517,412999,mobile,ended,386.0,,,6.0,26.0,late
15502,553543,377979,mobile,ended,,,,,,on time
15503,553662,331714,mobile,ended,-148.0,,,-3.0,32.0,early
15504,553675,384683,connect,ended,,,,,,on time
15505,553801,403212,mobile,ended,69.0,,,1.0,9.0,late
15506,553958,404871,mobile,ended,-79.0,,,-2.0,41.0,early
15507,553981,309059,mobile,ended,15.0,,,0.0,15.0,late
15509,554404,306601,mobile,ended,-41.0,,,-1.0,19.0,early
15510,554463,376491,connect,ended,-1539.0,,,-26.0,21.0,early
15511,554582,408418,mobile,ended,-63.0,,,-2.0,57.0,early
15512,554622,329769,mobile,ended,9.0,,,0.0,9.0,late
15513,554690,314069,mobile,ended,,,,,,on time
15514,554740,392656,mobile,ended,,,,,,on time
15516,539094,403239,mobile,ended,4.0,,,0.0,4.0,late
15517,539097,241818,mobile,ended,0.0,,,0.0,0.0,on time
15518,539128,381025,mobile,ended,195.0,,,3.0,15.0,late
15519,539291,394088,mobile,ended,203.0,,,3.0,23.0,late
15520,539340,230201,connect,ended,-18.0,,,-1.0,42.0,early
15521,539489,377461,mobile,ended,-6.0,,,-1.0,54.0,early
15522,539539,223143,mobile,ended,191.0,,,3.0,11.0,late
15523,539628,407730,mobile,ended,73.0,,,1.0,13.0,late
15524,539645,381499,connect,ended,-228.0,,,-4.0,12.0,early
15525,539723,349025,mobile,ended,79.0,,,1.0,19.0,late
15526,539751,374684,mobile,ended,3.0,537514.0,660.0,0.0,3.0,late
15527,539842,353999,mobile,ended,-15.0,,,-1.0,45.0,early
15528,539883,343405,mobile,ended,14.0,,,0.0,14.0,late
15529,539885,353370,mobile,ended,-216.0,,,-4.0,24.0,early
15530,539891,395992,mobile,ended,36.0,,,0.0,36.0,late
15531,539938,374486,mobile,ended,144.0,,,2.0,24.0,late
15532,539984,290847,mobile,ended,5.0,,,0.0,5.0,late
15533,540024,394591,mobile,ended,45.0,,,0.0,45.0,late
15534,540058,228703,connect,ended,6.0,,,0.0,6.0,late
15536,540283,201142,mobile,ended,12.0,,,0.0,12.0,late
15538,540382,310444,connect,ended,-120.0,533896.0,210.0,-2.0,0.0,early
15539,540400,392142,mobile,ended,4.0,,,0.0,4.0,late
15540,540673,388387,mobile,ended,4260.0,,,71.0,0.0,late
15541,540688,301158,mobile,ended,12.0,,,0.0,12.0,late
15543,540767,245730,mobile,ended,18.0,,,0.0,18.0,late
15545,565241,408620,connect,ended,-50.0,,,-1.0,10.0,early
15546,565345,415629,mobile,ended,-54.0,,,-1.0,6.0,early
15547,565437,211938,mobile,ended,-7.0,,,-1.0,53.0,early
15548,565808,200243,mobile,ended,68.0,,,1.0,8.0,late
15549,565880,402654,mobile,ended,,,,,,on time
15550,566053,400976,mobile,ended,73.0,,,1.0,13.0,late
15551,566073,409126,mobile,ended,196.0,,,3.0,16.0,late
15552,566158,314652,mobile,ended,5901.0,,,98.0,21.0,late
15553,566299,331499,mobile,ended,3.0,,,0.0,3.0,late
15554,566310,407199,mobile,ended,-835.0,,,-14.0,5.0,early
15555,566330,371229,mobile,ended,21.0,,,0.0,21.0,late
15556,566333,413083,mobile,ended,11.0,555971.0,510.0,0.0,11.0,late
15557,566344,176220,connect,ended,-86.0,561304.0,330.0,-2.0,34.0,early
15558,566373,374128,mobile,ended,1263.0,,,21.0,3.0,late
15559,566465,348594,mobile,ended,47.0,,,0.0,47.0,late
15560,566625,311581,mobile,ended,163.0,,,2.0,43.0,late
15561,566719,340369,connect,ended,44.0,,,0.0,44.0,late
15562,566795,386702,mobile,ended,23.0,,,0.0,23.0,late
15563,566831,384942,mobile,ended,-464.0,518025.0,720.0,-8.0,16.0,early
15564,547388,395572,mobile,ended,577.0,,,9.0,37.0,late
15565,547405,306450,connect,ended,-120.0,,,-2.0,0.0,early
15566,547414,314642,mobile,ended,-237.0,,,-4.0,3.0,early
15567,547464,408723,mobile,ended,39.0,,,0.0,39.0,late
15568,547476,288953,mobile,ended,2.0,,,0.0,2.0,late
15569,547491,339442,mobile,ended,4.0,,,0.0,4.0,late
15570,547636,390068,connect,ended,-130.0,,,-3.0,50.0,early
15571,547650,297851,mobile,ended,410.0,,,6.0,50.0,late
15572,547665,365148,mobile,ended,55.0,,,0.0,55.0,late
15573,547680,409560,mobile,ended,463.0,,,7.0,43.0,late
15575,547767,282159,mobile,ended,70.0,,,1.0,10.0,late
15576,547851,396213,mobile,ended,9.0,,,0.0,9.0,late
15578,547991,248238,mobile,ended,53.0,,,0.0,53.0,late
15579,548011,409196,mobile,ended,10.0,,,0.0,10.0,late
15580,548105,411855,mobile,ended,20.0,,,0.0,20.0,late
15581,548121,225795,connect,ended,-767.0,,,-13.0,13.0,early
15583,548193,381787,connect,ended,158.0,,,2.0,38.0,late
15584,548230,341053,mobile,ended,36.0,,,0.0,36.0,late
15585,548371,229411,mobile,ended,-43.0,539104.0,270.0,-1.0,17.0,early
15586,548437,380866,mobile,ended,38.0,,,0.0,38.0,late
15587,548540,299063,connect,ended,-147.0,549939.0,150.0,-3.0,33.0,early
15588,548555,405858,mobile,ended,2313.0,,,38.0,33.0,late
15589,548579,215286,mobile,ended,-407.0,,,-7.0,13.0,early
15590,548736,311265,mobile,ended,-66.0,,,-2.0,54.0,early
15591,548840,308920,mobile,ended,26.0,,,0.0,26.0,late
15592,548939,332582,connect,ended,67.0,,,1.0,7.0,late
15593,549034,352015,connect,ended,-4.0,,,-1.0,56.0,early
15594,549040,299959,mobile,ended,-17.0,,,-1.0,43.0,early
15595,549041,205021,mobile,ended,15.0,,,0.0,15.0,late
15596,549044,375128,connect,ended,41.0,,,0.0,41.0,late
15598,549231,349655,mobile,ended,58.0,,,0.0,58.0,late
15601,549373,360299,connect,ended,-144.0,,,-3.0,36.0,early
15602,549488,355023,connect,ended,-131.0,,,-3.0,49.0,early
15603,549610,339174,mobile,ended,683.0,,,11.0,23.0,late
15604,549668,353274,mobile,ended,-50.0,,,-1.0,10.0,early
15606,549728,313615,mobile,ended,82.0,,,1.0,22.0,late
15607,549767,323762,mobile,ended,-222.0,,,-4.0,18.0,early
15608,549811,341630,mobile,ended,114.0,,,1.0,54.0,late
15609,549890,412314,mobile,ended,135.0,,,2.0,15.0,late
15610,549898,201033,mobile,ended,29.0,,,0.0,29.0,late
15612,550024,380478,mobile,ended,-44.0,,,-1.0,16.0,early
15613,550059,355309,mobile,ended,16.0,,,0.0,16.0,late
15614,550076,220877,connect,ended,-17.0,,,-1.0,43.0,early
15615,550215,360474,connect,ended,61.0,,,1.0,1.0,late
15616,550282,341119,connect,ended,,,,,,on time
15617,550284,402911,mobile,ended,-49.0,,,-1.0,11.0,early
15618,550329,388878,mobile,ended,182.0,,,3.0,2.0,late
15619,550484,225795,connect,ended,-25.0,,,-1.0,35.0,early
15620,550611,330081,mobile,ended,43.0,,,0.0,43.0,late
15621,550628,341710,mobile,ended,-84.0,,,-2.0,36.0,early
15622,550712,408208,mobile,ended,140.0,,,2.0,20.0,late
15623,550779,389833,mobile,ended,27.0,,,0.0,27.0,late
15624,550818,329496,mobile,ended,-10.0,,,-1.0,50.0,early
15626,551027,388098,mobile,ended,49.0,,,0.0,49.0,late
15627,551104,366371,connect,ended,7.0,550102.0,30.0,0.0,7.0,late
15628,551151,396009,connect,ended,156.0,545980.0,480.0,2.0,36.0,late
15629,551177,375421,connect,ended,-15.0,,,-1.0,45.0,early
15630,566864,286234,mobile,ended,-101.0,,,-2.0,19.0,early
15631,566982,262591,mobile,ended,154.0,,,2.0,34.0,late
15634,567131,410133,mobile,ended,90.0,,,1.0,30.0,late
15637,567218,355842,connect,ended,267.0,,,4.0,27.0,late
15638,567270,392878,mobile,ended,104.0,,,1.0,44.0,late
15639,567415,221978,mobile,ended,88.0,,,1.0,28.0,late
15642,567544,394710,mobile,ended,,,,,,on time
15643,567683,410079,mobile,ended,66.0,,,1.0,6.0,late
15644,567827,275364,connect,ended,-6.0,,,-1.0,54.0,early
15645,567843,407389,mobile,ended,93.0,,,1.0,33.0,late
15646,567852,227087,mobile,ended,-57.0,,,-1.0,3.0,early
15647,567863,385128,mobile,ended,31.0,543629.0,30.0,0.0,31.0,late
15648,567878,416133,mobile,ended,79.0,,,1.0,19.0,late
15649,567902,322848,mobile,ended,-383.0,,,-7.0,37.0,early
15650,567940,362433,connect,ended,-8.0,,,-1.0,52.0,early
15651,568102,383720,connect,ended,-7.0,,,-1.0,53.0,early
15652,568142,331681,mobile,ended,291.0,,,4.0,51.0,late
15653,539594,402562,connect,ended,-14.0,,,-1.0,46.0,early
15654,539680,346697,mobile,ended,9.0,,,0.0,9.0,late
15655,539812,405046,mobile,ended,,,,,,on time
15657,539898,407485,mobile,ended,111.0,,,1.0,51.0,late
15658,539966,362816,mobile,ended,18.0,,,0.0,18.0,late
15659,539983,264348,mobile,ended,-11.0,,,-1.0,49.0,early
15660,540016,357860,connect,ended,16.0,542394.0,570.0,0.0,16.0,late
15661,540473,409344,mobile,ended,278.0,,,4.0,38.0,late
15662,540500,204152,mobile,ended,40.0,,,0.0,40.0,late
15663,540565,391534,mobile,ended,2.0,,,0.0,2.0,late
15665,540771,204903,mobile,ended,373.0,,,6.0,13.0,late
15666,540896,330013,mobile,ended,-173.0,,,-3.0,7.0,early
15667,540957,313615,mobile,ended,13.0,,,0.0,13.0,late
15668,541068,389147,mobile,ended,3.0,537097.0,210.0,0.0,3.0,late
15669,541073,246486,mobile,ended,-102.0,,,-2.0,18.0,early
15670,541176,410151,mobile,ended,40.0,,,0.0,40.0,late
15671,541215,374486,mobile,ended,47.0,539938.0,180.0,0.0,47.0,late
15672,541234,205041,mobile,ended,58.0,,,0.0,58.0,late
15673,541363,381123,mobile,ended,-46.0,540040.0,120.0,-1.0,14.0,early
15674,541413,406700,mobile,ended,,,,,,on time
15675,541419,232763,connect,ended,-79.0,,,-2.0,41.0,early
15676,541531,356673,mobile,ended,130.0,539422.0,0.0,2.0,10.0,late
15678,541570,358567,connect,ended,-112.0,550224.0,720.0,-2.0,8.0,early
15679,541715,208090,mobile,ended,-20.0,,,-1.0,40.0,early
15680,541726,343195,mobile,ended,-1.0,,,-1.0,59.0,early
15681,541737,401542,mobile,ended,75.0,,,1.0,15.0,late
15682,541782,378510,mobile,ended,10.0,,,0.0,10.0,late
15684,541890,281702,mobile,ended,134.0,,,2.0,14.0,late
15685,541891,348178,mobile,ended,-12.0,,,-1.0,48.0,early
15686,541914,324641,mobile,ended,-100.0,,,-2.0,20.0,early
15687,542010,241021,connect,ended,-13.0,,,-1.0,47.0,early
15688,542045,241452,mobile,ended,-287.0,,,-5.0,13.0,early
15689,542053,384708,mobile,ended,205.0,,,3.0,25.0,late
15690,542064,381121,mobile,ended,8.0,,,0.0,8.0,late
15691,542074,375337,mobile,ended,17.0,,,0.0,17.0,late
15692,542157,409857,mobile,ended,314.0,,,5.0,14.0,late
15694,542272,359974,mobile,ended,3971.0,,,66.0,11.0,late
15695,542332,319807,mobile,ended,28.0,,,0.0,28.0,late
15696,542814,382521,mobile,ended,16.0,,,0.0,16.0,late
15697,542860,327216,mobile,ended,,,,,,on time
15698,542870,409516,mobile,ended,-38.0,,,-1.0,22.0,early
15699,543159,373902,mobile,ended,-506.0,,,-9.0,34.0,early
15701,543298,401666,mobile,ended,,,,,,on time
15702,543319,298117,connect,ended,141.0,,,2.0,21.0,late
15703,543474,410668,mobile,ended,19.0,,,0.0,19.0,late
15705,543506,350769,mobile,ended,-176.0,,,-3.0,4.0,early
15706,543512,406388,mobile,ended,24.0,565648.0,600.0,0.0,24.0,late
15707,543535,371572,connect,ended,-312.0,548202.0,390.0,-6.0,48.0,early
15708,543590,351546,connect,ended,88.0,,,1.0,28.0,late
15709,543606,376901,connect,ended,18.0,,,0.0,18.0,late
15710,543609,342645,connect,ended,-56.0,,,-1.0,4.0,early
15712,543805,334190,connect,ended,-130.0,543980.0,0.0,-3.0,50.0,early
15713,543868,408509,mobile,ended,42.0,,,0.0,42.0,late
15714,543951,309590,mobile,ended,,,,,,on time
15715,543962,247185,mobile,ended,19.0,,,0.0,19.0,late
15716,544135,297119,mobile,ended,14.0,539618.0,120.0,0.0,14.0,late
15717,544190,275062,mobile,ended,,542797.0,690.0,,,on time
15718,544357,376034,mobile,ended,,,,,,on time
15720,544486,405005,connect,ended,10.0,,,0.0,10.0,late
15721,544671,406527,mobile,ended,19.0,,,0.0,19.0,late
15722,544677,339215,mobile,ended,56.0,544679.0,0.0,0.0,56.0,late
15724,544891,392368,connect,ended,-133.0,546533.0,30.0,-3.0,47.0,early
15726,545284,395187,mobile,ended,-25.0,,,-1.0,35.0,early
15727,545384,336522,mobile,ended,31.0,,,0.0,31.0,late
15729,545506,332351,mobile,ended,19.0,,,0.0,19.0,late
15732,545610,314466,connect,ended,,,,,,on time
15733,545897,382059,mobile,ended,,,,,,on time
15734,546079,216576,connect,ended,-12.0,,,-1.0,48.0,early
15735,546213,362062,mobile,ended,183.0,,,3.0,3.0,late
15736,546504,344930,mobile,ended,12.0,,,0.0,12.0,late
15737,546521,372818,mobile,ended,158.0,,,2.0,38.0,late
15738,546559,382059,mobile,ended,,,,,,on time
15739,546580,377189,mobile,ended,-168.0,,,-3.0,12.0,early
15740,546711,290109,mobile,ended,102.0,,,1.0,42.0,late
15741,546815,272590,connect,ended,-7.0,,,-1.0,53.0,early
15742,547067,367618,mobile,ended,-4.0,,,-1.0,56.0,early
15743,547135,305816,connect,ended,21.0,,,0.0,21.0,late
15744,547143,370997,connect,ended,9.0,,,0.0,9.0,late
15745,547646,290843,mobile,ended,342.0,,,5.0,42.0,late
15746,547847,187788,mobile,ended,-54.0,,,-1.0,6.0,early
15747,547897,235504,mobile,ended,21.0,,,0.0,21.0,late
15748,547931,408893,mobile,ended,94.0,,,1.0,34.0,late
15749,547940,390166,mobile,ended,6.0,,,0.0,6.0,late
15750,547992,379310,mobile,ended,5.0,,,0.0,5.0,late
15752,548087,403749,mobile,ended,,,,,,on time
15753,548118,408506,mobile,ended,9.0,544336.0,720.0,0.0,9.0,late
15754,548162,407838,mobile,ended,-799.0,,,-14.0,41.0,early
15756,548370,328016,mobile,ended,20.0,,,0.0,20.0,late
15757,548449,298156,mobile,ended,204.0,,,3.0,24.0,late
15758,548504,292692,mobile,ended,-225.0,,,-4.0,15.0,early
15759,548520,203279,mobile,ended,21.0,,,0.0,21.0,late
15760,548542,396483,connect,ended,43.0,,,0.0,43.0,late
15761,548582,410891,mobile,ended,3.0,,,0.0,3.0,late
15762,548661,216148,connect,ended,-20.0,,,-1.0,40.0,early
15763,540853,407191,mobile,ended,,,,,,on time
15764,540923,388112,mobile,ended,65.0,,,1.0,5.0,late
15765,540961,347612,mobile,ended,,,,,,on time
15766,540991,318850,mobile,ended,86.0,,,1.0,26.0,late
15767,541080,257019,mobile,ended,1.0,,,0.0,1.0,late
15768,541267,348485,connect,ended,0.0,,,0.0,0.0,on time
15770,541335,371259,mobile,ended,-61.0,,,-2.0,59.0,early
15771,541357,391468,mobile,ended,-24.0,,,-1.0,36.0,early
15772,541397,282111,mobile,ended,238.0,,,3.0,58.0,late
15773,541541,398335,mobile,ended,-267.0,,,-5.0,33.0,early
15775,541696,390504,mobile,ended,,,,,,on time
15776,541923,404626,mobile,ended,-7.0,,,-1.0,53.0,early
15777,541988,408666,mobile,ended,-36.0,,,-1.0,24.0,early
15778,542054,381482,mobile,ended,6.0,,,0.0,6.0,late
15779,542244,241021,connect,ended,80.0,542010.0,60.0,1.0,20.0,late
15781,542317,390479,mobile,ended,17.0,,,0.0,17.0,late
15782,542358,392891,mobile,ended,143.0,,,2.0,23.0,late
15783,542456,373661,mobile,ended,123.0,,,2.0,3.0,late
15784,542615,370298,mobile,ended,,,,,,on time
15785,542637,327865,mobile,ended,31.0,,,0.0,31.0,late
15786,542655,337766,mobile,ended,-44.0,,,-1.0,16.0,early
15788,542893,373326,mobile,ended,-12.0,,,-1.0,48.0,early
15789,542897,369447,connect,ended,-52.0,,,-1.0,8.0,early
15790,542915,294875,mobile,ended,258.0,,,4.0,18.0,late
15791,542957,276218,mobile,ended,164.0,568490.0,120.0,2.0,44.0,late
15792,542979,319365,mobile,ended,-3.0,,,-1.0,57.0,early
15793,542992,302361,mobile,ended,41.0,,,0.0,41.0,late
15794,543175,404020,mobile,ended,4.0,,,0.0,4.0,late
15795,543220,399184,mobile,ended,63.0,,,1.0,3.0,late
15796,543253,180271,mobile,ended,,,,,,on time
15797,543280,404383,mobile,ended,133.0,,,2.0,13.0,late
15798,543473,212979,mobile,ended,3.0,,,0.0,3.0,late
15799,543502,410748,mobile,ended,-128.0,,,-3.0,52.0,early
15800,543518,325329,mobile,ended,10.0,,,0.0,10.0,late
15801,543563,384040,connect,ended,-2.0,,,-1.0,58.0,early
15802,543594,399404,mobile,ended,,,,,,on time
15803,543707,408937,mobile,ended,75.0,,,1.0,15.0,late
15804,543771,334190,connect,ended,-197.0,,,-4.0,43.0,early
15805,543815,385523,connect,ended,-6.0,541049.0,150.0,-1.0,54.0,early
15806,543848,404771,mobile,ended,20.0,,,0.0,20.0,late
15807,543916,375273,mobile,ended,3.0,,,0.0,3.0,late
15808,543944,189234,mobile,ended,-144.0,,,-3.0,36.0,early
15809,544114,311227,mobile,ended,-125.0,,,-3.0,55.0,early
15810,544129,373314,mobile,ended,23.0,,,0.0,23.0,late
15812,544141,311923,connect,ended,-170.0,,,-3.0,10.0,early
15813,544178,379607,mobile,ended,-147.0,,,-3.0,33.0,early
15815,544378,393824,mobile,ended,-142.0,,,-3.0,38.0,early
15816,544406,325154,mobile,ended,,,,,,on time
15817,544519,404146,mobile,ended,80.0,,,1.0,20.0,late
15818,544554,380645,mobile,ended,39.0,,,0.0,39.0,late
15819,544559,280227,connect,ended,-22.0,,,-1.0,38.0,early
15820,544632,195888,mobile,ended,34.0,,,0.0,34.0,late
15821,544652,360597,mobile,ended,38.0,,,0.0,38.0,late
15822,544743,307201,mobile,ended,-15.0,,,-1.0,45.0,early
15824,544926,402405,mobile,ended,-144.0,,,-3.0,36.0,early
15825,545117,388895,mobile,ended,-118.0,,,-2.0,2.0,early
15826,545247,383221,mobile,ended,1009.0,,,16.0,49.0,late
15827,545307,160061,mobile,ended,-660.0,,,-11.0,0.0,early
15828,545435,308435,mobile,ended,29.0,,,0.0,29.0,late
15830,545541,343808,connect,ended,320.0,,,5.0,20.0,late
15831,545556,394272,mobile,ended,-8.0,,,-1.0,52.0,early
15832,545639,312389,mobile,ended,140.0,,,2.0,20.0,late
15833,545653,373989,mobile,ended,108.0,,,1.0,48.0,late
15834,545808,364916,mobile,ended,-105.0,,,-2.0,15.0,early
15835,545859,363761,mobile,ended,-848.0,,,-15.0,52.0,early
15836,545877,312078,connect,ended,-60.0,,,-1.0,0.0,early
15837,545937,355900,connect,ended,77.0,,,1.0,17.0,late
15838,545993,391968,mobile,ended,125.0,,,2.0,5.0,late
15839,546043,368132,mobile,ended,50.0,,,0.0,50.0,late
15840,546073,410518,mobile,ended,-71.0,,,-2.0,49.0,early
15842,546228,358785,mobile,ended,126.0,,,2.0,6.0,late
15843,546300,397728,mobile,ended,12.0,557231.0,570.0,0.0,12.0,late
15844,546305,358723,mobile,ended,4.0,,,0.0,4.0,late
15845,546398,321801,mobile,ended,-86.0,,,-2.0,34.0,early
15846,546568,357904,mobile,ended,27.0,,,0.0,27.0,late
15847,546710,349458,mobile,ended,229.0,,,3.0,49.0,late
15849,546779,408267,mobile,ended,-11.0,549703.0,60.0,-1.0,49.0,early
15852,546898,378378,mobile,ended,0.0,,,0.0,0.0,on time
15853,546907,270139,mobile,ended,-7.0,,,-1.0,53.0,early
15854,546964,310003,mobile,ended,224.0,,,3.0,44.0,late
15855,546981,388438,mobile,ended,-51.0,,,-1.0,9.0,early
15857,547144,275364,connect,ended,7.0,,,0.0,7.0,late
15858,547231,374746,mobile,ended,-1.0,,,-1.0,59.0,early
15859,547287,357875,mobile,ended,-84.0,,,-2.0,36.0,early
15860,547326,410956,mobile,ended,243.0,,,4.0,3.0,late
15861,547340,278641,mobile,ended,12.0,,,0.0,12.0,late
15863,547535,382854,mobile,ended,-108.0,,,-2.0,12.0,early
15866,547579,359049,connect,ended,32.0,,,0.0,32.0,late
15867,547609,407411,mobile,ended,-2.0,,,-1.0,58.0,early
15868,547713,365796,mobile,ended,,,,,,on time
15869,547828,318974,mobile,ended,0.0,,,0.0,0.0,on time
15870,547830,365575,mobile,ended,-81.0,,,-2.0,39.0,early
15871,547879,370949,mobile,ended,-22.0,,,-1.0,38.0,early
15872,548031,404868,mobile,ended,101.0,,,1.0,41.0,late
15874,541380,408874,mobile,ended,-20.0,,,-1.0,40.0,early
15875,541394,342447,mobile,ended,76.0,,,1.0,16.0,late
15876,541398,298117,connect,ended,-197.0,538630.0,150.0,-4.0,43.0,early
